clean_date,country,age_2,sex,injury,fatal,activity_verb2
October,CHINA,,M, 2 of the 5 fishermen were so seriously injured they died of their wounds,Y,fishing
October,AUSTRALIA,,M,Lacerations to left arm from shoulder to wrist,N,Close to the water
October,HAITI,,M,"No attack, no injury",,other activity
October,USA,,M,"Arm severed at elbow,  surgically amputated at shoulder ",N,swimming
September,ENGLAND,,M," ""Struck across loins"" but no injury. According to witnesses, incident involved a bottlenose dolphin.",,swimming
September,CROATIA,,F,FATAL,Y,swimming
August,CROATIA,,F,FATAL,Y,swimming
August,CROATIA,,M,FATAL,Y,swimming
August,USA,,M,Abrasion to chest,N,Close to the water
July,CROATIA,,F,FATAL,Y,swimming
July,AUSTRALIA,,M,"Disappeared, but shark involvement unconfirmed",,other activity
July,USA,,M,Slight injuries to left knee & calf ,N,swimming
April,MEXICO,,M," 3 fingers & thigh lacerated, foot crushed",N,Close to the water
March,USA,,M,"FATAL, shark bit his side, nearly cutting him in two  ",Y,fishing
March,MALTA,,M,"FATAL,            Fell overboard and were killed by shark",Y,fishing
February,PHILIPPINES,,M,Finger severed,N,vessel related
February,NEW ZEALAND,55.0,M,"FATAL, leg severely bitten     ",Y,Close to the water
February,AUSTRALIA,18.0,M,FATAL,Y,Close to the water
,VIETNAM,20.0,M,"Leg severely bitten, surgically amputated",N,fishing
,USA,,M,FATAL,Y,fishing
November,JAMAICA,,M,Leg bitten,N,fishing
October,USA,,M,Buttock bitten,N,other activity
October,USA,,M,FATAL,Y,swimming
October,USA,,M,Arm severed,N,swimming
October,USA,,M,FATAL,Y,swimming
September,INDONESIA,,M,Thumb & index finger of left hand severed,N,swimming
September,INDONESIA,,M,FATAL,Y,swimming
September,AUSTRALIA,,M,FATAL,Y,swimming
September,USA,,M,PROVOKED INCIDENT        No injury; shirt torn by gaffed shark,N,fishing
August,YEMEN ,,M,Leg severed. Injury originally thought due to boat's propeller,N,swimming
August,USA,,M,FATAL,Y,other activity
July,USA,,M,FATAL,Y,swimming
July,MOZAMBIQUE,,M,Sanna may have drowned; his hand  (identified by ring on finger) found in a shark at the market,,other activity
April,INDONESIA,,M,FATAL,Y,swimming
April,AUSTRALIA,,M,Finger severed by shark he had shot & stabbed PROVOKED INCIDENT,N,other activity
April,AUSTRALIA,17.0,M,FATAL,Y,swimming
April,INDONESIA,,M,FATAL x 2,Y,other activity
April,AUSTRALIA,18.0,M,Cause of death may have been downing,,other activity
February,NEW ZEALAND,,M,Shark involvement prior to death was not determined,,swimming
January,AUSTRALIA,32.0,M,FATAL,Y,Close to the water
January,SOUTH AFRICA,30.0,M,"FATAL, hips & thigh bitten ",Y,Close to the water
December,SOUTH AFRICA,,M,"FATAL, left torso, buttocks, thigh & foot bitten ",Y,swimming
December,AUSTRALIA,,M,"""Bad wound in the leg"" - 7-ft shark caught in the bath same day",,Close to the water
September,AUSTRALIA,,M,FATAL. Shark involvement suspected but not confirmed,Y,swimming
September,USA,,M,Lacerations to leg from hooked shark PROVOKED INCIDENT,N,fishing
August,EGYPT,,M,Probable drowning & scavenging. ,,other activity
August,USA,,M,3 toes of right foot were severed,N,swimming
August,PHILIPPINES,21.0,M,Leg bitten,N,Close to the water
July,USA,16.0,M,Body not recovered FATAL,Y,Close to the water
July,ITALY,8.0,M,"Body recovered from shark, probable drowning and scavenging",,other activity
July,INDONESIA,,M,FATAL,Y,other activity
July,USA,,M,FATAL,Y,fishing
May,USA,,M,Lacerations to back & right leg,N,swimming
April,SOUTH AFRICA,26.0,M,"FATAL, thigh bitten, femoral artery severed  ",Y,swimming
March,AUSTRALIA,40.0,M,Righ thigh severely bitten,N,Close to the water
March,AUSTRALIA,,,FATAL,,Close to the water
February,AUSTRALIA,23.0,M,Thought to have been taken by a shark,,Close to the water
January,AUSTRALIA,39.0,M,Reported to have been killed by a shark but 2 years later he was found very much alive,,Close to the water
,USA,,,"No injury, shark bumped skiff",N,fishing
November,PHILIPPINES,,M,Foot bitten,N,Close to the water
October,INDIAN OCEAN,,M,FATAL,Y,other activity
September,CUBA,,M,"FATAL, left leg severed below knee, right leg severed above knee by a second shark",Y,other activity
August,CUBA,,M,"FATAL, shark pulled them off hull of boat  ",Y,other activity
July,USA,,M,No injury,N,vessel related
July,USA,,M,"FATAL, body not recovered",Y,swimming
July,ITALY,,M,FATAL x 4. Afterwards metal mesh nets were installed,Y,swimming
February,AUSTRALIA,,M,FATAL,Y,swimming
February,NEW ZEALAND,30.0,M,FATAL,Y,swimming
January,NEW CALEDONIA,,M,FATAL,Y,Close to the water
,REUNION ISLAND,16.0,M,FATAL,Y,swimming
,USA,,M,Leg bitten,,swimming
,PHILIPPINES,,M,Left arm bitten,N,Close to the water
,USA,,M,"FATAL, disappeared, then shark caught with head and body of man, from waist down minus leg, in its gut",Y,swimming
October,CUBA,,M,FATAL,Y,other activity
September,USA,,M,Lacerations to right arm & shoulder,N,fishing
July,FALKLAND ISLANDS,28.0,M,"Right leg bitten, surgically amputated",N,swimming
June,AUSTRALIA,,M,FATAL,Y,swimming
May,MEXICO,,M,FATAL x 3,Y,Close to the water
March,AUSTRALIA,,M,Jumped off cliff,Y,other activity
March,AUSTRALIA,,M,FATAL,Y,swimming
January,AUSTRALIA,,M,FATAL,Y,other activity
,CRETE,,M,FATAL,Y,swimming
,USA,,M,"FATAL, remains (foot) recovered from shark 2 days later",Y,fishing
December,NICARAGUA,30.0,M,FATAL,Y,swimming
November,AUSTRALIA,17.0,M,FATAL,Y,swimming
November,USA,,M,Severe laceration to hand,N,fishing
August,ITALY,,M,FATAL,Y,swimming
August,CROATIA,,M,"No injury to occupants, shark grabbed anchor rope & towed boat",N,fishing
August,USA,,M,"FATAL, both arms severed  ",Y,other activity
July,ITALY,,M,Face & arms injured by hooked shark PROVOKED INCIDENT ,N,fishing
July,USA,,M,Shark bit his left arm after he grabbed its tail PROVOKED INCIDENT,N,swimming
June,PHILIPPINES,,M,"""Nose hanging by a threat, prints of shark's teeth over entire right cheek""",N,other activity
June,EGYPT,,M,Bitten on hand and thigh,N,swimming
April,SOUTH AFRICA,,M,Probable drowning & scavenging,,swimming
February,NEW ZEALAND,,M,"No injury, hooked shark bit tousers. PROVOKED INCIDENT",N,Close to the water
January,AUSTRALIA,,M,FATAL,Y,other activity
January,SOUTH AFRICA,,M,Possible drowning & scavenging. Remains were recovered from a 15' shark's gut,,other activity
January,AUSTRALIA,16.0,M,Legs bitten,N,swimming
December,AUSTRALIA,10.0,M,Lacerations to torso & thigh,N,Close to the water
October,PHILIPPINES,,M,Right thigh bitten ,N,other activity
September,CYPRUS,,M,"FATAL, bitten on arms, chest & legs",Y,swimming
July,SOUTH AFRICA,29.0,M,"Right leg bitten & foot severed, right arm bitten, bones fractured & nearly severed FATAL",Y,swimming
July,ITALY,20.0,M,"Disappeared, but shark involvement unconfirmed",,swimming
June,YEMEN ,,M,,,swimming
June,PHILIPPINES,,M,"Left thigh stripped of flesh 4"" above the knee ",N,swimming
January,AUSTRALIA,,M,"Thigh bitten, FATAL",Y,Close to the water
,USA,,M,Abdomen bitten,N,Close to the water
December,AUSTRALIA,,M,FATAL,Y,Close to the water
November,SOUTH AFRICA,30.0,M,"FATAL, legs severed",Y,swimming
October,SOUTH AFRICA,,M,Probable drowning & scavenging,,swimming
September,AUSTRALIA,,M,Laceration to right leg,N,swimming
September,USA,,M,No injury,,swimming
September,USA,,M,"Bathing suit torn & ""imprints of the shark's teeth on his body""",N,swimming
August,USA,,M,Left hand lacerated,N,Close to the water
July,CROATIA,,M,FATAL,Y,swimming
July,USA,,M,"Believed drowned. Uhlbrechts foot, and the pelvis & femur of another person recovered in gut of tiger shark shark caught on 17-Aug-1900",,other activity
July,USA,,,"No injury to occupants. They shot shark, then it capsized their skiff. PROVOKED INCIDENT",N,other activity
January,AUSTRALIA,,M,Right posterior thigh bitten,N,Close to the water
,USA,,M,Severe abrasion when shark swam between his legs,N,other activity
,SOUTH AFRICA,,M,Leg severed,N,swimming
December,AUSTRALIA,,M,bite to lower leg,N,other activity
November,PHILIPPINES,,,FATAL,Y,other activity
October,AUSTRALIA,,,"No injury to occupants, shark bit boat",N,fishing
October,LIBYA,,M,Lacerations to head,N,swimming
October,LIBYA,,M,FATAL,Y,swimming
September,MEXICO,,M,FATAL,Y,swimming
August,USA,,M,"FATAL, Drowned or crushed when harpooned shark smashed their boat PROVOKED INCIDENT",Y,other activity
August,USA,15.0,M,FATAL,Y,swimming
August,EGYPT ,9.0,M,Back muscles torn away,N,swimming
August,EGYPT ,19.0,M,"Forearm, wrist & hand bitten",N,Close to the water
August,EGYPT,13.0,M,Left leg bitten,N,Close to the water
July,BAHAMAS,,M,FATAL,Y,other activity
June,ITALY,,M,Multiple injuries from boated shark PROVOKED INCIDENT,N,fishing
June,NEW ZEALAND,,M,FATAL,,other activity
May,PHILIPPINES,,M,FATAL,,swimming
May,ITALY,,M,FATAL,Y,Close to the water
January,AUSTRALIA,13.0,F,Drowning may mav preceded attack,,Close to the water
,SOUTH AFRICA,,M,Foot severed ,N,other activity
,USA,,M,No injury to occupants. shark bit oar,N,vessel related
,USA,,M,Leg bitten,N,other activity
December,AUSTRALIA,,M,FATAL,Y,other activity
October,USA,,M,FATAL,Y,other activity
September,,,M,Lacerations to hand from shark trapped inside diving bell. ,N,swimming
September,,,M,Lacerations to fingers,N,swimming
September,WEST INDIES,,M,FATAL,Y,other activity
August,USA,,M,Laceration to thigh,N,swimming
July,AUSTRALIA,,M,"Reported fatal, but this is a questionable incident",,swimming
July,YEMEN ,24.0,M,"FATAL, severe injuries to both arms & legs, 3 limbs surgically amputed & died after 3 days  ",Y,swimming
July,YEMEN ,22.0,M,FATAL,Y,Close to the water
July,CUBA,,M,FATAL,Y,swimming
June,NEW CALEDONIA,,M,FATAL,Y,other activity
April,FIJI,,M,Lacerations to thigh,N,other activity
,SRI LANKA,,M,FATAL,Y,swimming
,CRETE,,M,Unknown,,other activity
,USA,15.0,M,Lacerations to left hand,N,fishing
,CUBA,,M,"FATAL, 7 survived but 6 were taken by sharks",Y,other activity
,JAMAICA,,F,"Hand lacerated, 2 fingers severed",N,other activity
,CUBA,,M,"FATAL, 4 were killed by sharks, 1 survived",Y,swimming
,USA,,M,Lacerations,N,other activity
,YEMEN ,,M,FATAL,Y,swimming
,USA,,M,FATAL,Y,other activity
December,USA,,M,Hooked shark bit his leg PROVOKED INCIDENT,N,other activity
October,MEXICO,,M,Minor injuries,,swimming
October,MARSHALL ISLANDS,,,FATAL,Y,fishing
September,USA,,M,Lacerations to hand by netted shark PROVOKED INCIDENT,N,fishing
September,USA,,M,Lacerations to lower leg,N,Close to the water
July,SOUTH AFRICA,,M,FATAL,Y,Close to the water
June,YEMEN ,,,FATAL,Y,other activity
March,,,M,FATAL,Y,swimming
March,USA,,M,FATAL,Y,fishing
,NEW ZEALAND,,M,Lacerations to left arm,N,other activity
,EGYPT,,,No details,,other activity
December,AUSTRALIA,,M,No injury to occupants. Shark bit boat several times,N,fishing
December,NEW ZEALAND,26.0,M,"FATAL, left arm severed at elbow,  right arm at wrist ",Y,Close to the water
December,NEW ZEALAND,,M,FATAL,Y,other activity
November,AUSTRALIA,,M,FATAL,Y,swimming
November,AUSTRALIA,,M,FATAL,Y,other activity
September,SRI LANKA,,M,Leg severed,N,swimming
July,USA,35.0,M,FATAL,Y,fishing
June,USA,,M,Lacerations to foot and calf,N,Close to the water
January,AUSTRALIA,11.0,M,FATAL,Y,Close to the water
,USA,,M,FATAL,Y,swimming
,HAITI,15.0,M,Leg severed below knee,N,Close to the water
December,AUSTRALIA,14.0,M,FATAL,Y,Close to the water
November,BARBADOS,,M,Leg bitten,N,swimming
November,AUSTRALIA,,M,FATAL,Y,fishing
September,CUBA,,M,Probable drowning & scavenging,,other activity
September,YEMEN ,,M,FATAL,Y,swimming
September,USA,,,"No injury, hooked shark rammed boat & Ruark fell on its back PROVOKED INCIDENT",N,fishing
August,USA,26.0,M,FATAL,Y,swimming
August,USA,,M,Arm bitten,N,fishing
July,JAPAN,,M,FATAL,Y,other activity
June,,,M,Right hand severed,N,swimming
June,AUSTRALIA,,M,FATAL,Y,swimming
May,BAHAMAS,,M,Heel bitten,N,other activity
May,NEW ZEALAND,,M,FATAL       Thigh bitten,Y,other activity
April,SOUTH AFRICA,28.0,M,"FATAL, right arm lacerated ",Y,other activity
April,NEW ZEALAND,,M,Lacerations to foot,N,swimming
March,INDONESIA,,M,FATAL,Y,swimming
March,AUSTRALIA,13.0,M,Lower leg & foot bitten,N,swimming
February,AUSTRALIA,14.0,M,FATAL,Y,swimming
February,PANAMA,,M,FATAL,Y,swimming
,AUSTRALIA,,,No injury to occupants of boat,N,other activity
December,USA,,M,Left leg bitten PROVOKED INCIDENT,N,fishing
November,AUSTRALIA,19.0,M,"""Lost his arm""",N,Close to the water
October,USA,,M,FATAL,Y,swimming
September,USA,,M,Lacerations to leg,N,Close to the water
September,FIJI,,F,Foot severed,N,other activity
September,USA,,M,Laceration to calf  PROVOKED INCIDENT,N,fishing
August,USA,,F,No injury,,swimming
August,USA,,M,Lacerations to thigh,N,swimming
July,FRANCE,,M,No injury,Y,fishing
June,USA,,M,"""Painfully injured"" but no details",,Close to the water
June,SOUTH AFRICA,,M,FATAL,Y,swimming
June,USA,,M,Right leg bitten,N,Close to the water
June,MEXICO,,M,FATAL ,Y,other activity
April,BURMA,,F,FATAL,Y,Close to the water
April,BURMA,,F,FATAL ,Y,Close to the water
October,INDIA,,M,FATAL,Y,other activity
October,CROATIA,,,No injury; no attack,,other activity
July,PHILIPPINES,,M,FATAL,Y,other activity
June,NIGERIA,,M,FATAL,Y,other activity
June,LEBANON,,M,FATAL,Y,other activity
May,FIJI,,F,FATAL,Y,other activity
May,CUBA,,M,FATAL,Y,other activity
April,SOUTH ATLANTIC OCEAN,,M,"One leg severed by the shark, the other surgically amputated",N,swimming
April,AUSTRALIA,,M,Leg bitten,N,swimming
April,AUSTRALIA,,M,"Fatal, probable drowning",,swimming
January,NEW ZEALAND,,M,FATAL,Y,Close to the water
January,FRENCH POLYNESIA,,M,FATAL.Tossed overboard to sharks by Rodrigue brothers who were later executed in Manila,Y,other activity
,EGYPT,,,No details,,other activity
December,ATLANTIC OCEAN,15.0,M,FATAL,Y,other activity
November,AUSTRALIA,,M,Laceration to arm,N,fishing
November,AUSTRALIA,,F,Abrasions to left leg,N,swimming
September,USA,,M,Hand bitten,N,other activity
June,FRANCE,,,"No injury, no attack",,fishing
June,CUBA,,M,FATAL,Y,other activity
May,NEW ZEALAND,,M,Minor injury to leg,N,Close to the water
April,BAHAMAS,,M,"FATAL, leg severed",Y,other activity
March,PACIFIC OCEAN,,M,6 or 8 of the would-be rescuers were shot & the rest were killed by sharks,Y,other activity
March,AUSTRALIA,21.0,M,Lacerations to calf by netted shark PROVOKED INCIDENT,N,fishing
,AUSTRALIA,,M,FATAL         Bitten in two by shark that he molested with a knife. Buried at Batu Island.  PROVOKED INCIDENT,Y,swimming
December,AUSTRALIA,,M,Foot severed,N,swimming
December,NEW ZEALAND,,M,Hand bitten,N,swimming
November,MARTINIQUE,,M,Injured,N,other activity
September,KIRIBATI,,,"FATAL. Of 38 people in the water, 8 were killed by sharks & 1 man's leg was severed",Y,other activity
August,CANADA,,M,FATAL,Y,other activity
August,USA,,M,"Survived, PROVOKED INCIDENT",N,other activity
June,USA,,M,"Fatal, but death may have been due to drowning",,fishing
March,PARAGUAY,,,FATAL,Y,other activity
January,JAMAICA,,M,FATAL,Y,other activity
December,AUSTRALIA,,,"Fatal, but death may have been due to drowning",,swimming
December,BRITISH NEW GUINEA,18.0,M,Arm bitten,N,other activity
October,ATLANTIC OCEAN,,M,FATAL,Y,other activity
August,USA,,,No injury to occupants. Hooked shark damaged boat PROVOKED INCIDENT,N,fishing
August,USA,,M,Severe lacerations to left arm.,N,Close to the water
August,SAMOA,,M,Both legs severed,N,Close to the water
,CROATIA,,M,Legs severed ,N,swimming
June,PERSIAN GULF,,M,Severe lacerations to foot,N,other activity
June,EGYPT,,M,FATAL,Y,swimming
May,SOUTH AFRICA,,M,"Forensic evidence indicated death resulted from drowning, his body was subsequently scavenged by a shark",,other activity
March,CEYLON,,M,FATAL,Y,swimming
February,MALTA,,M,"FATAL, 2 men were lost, presumed taken by the shark",Y,fishing
,AUSTRALIA,,M,Knee bitten,N,Close to the water
,INDIA,,M,No details,,swimming
,INDIA,,M,No details,,swimming
,NEW ZEALAND,,M,FATAL,Y,swimming
,SOUTH AFRICA,,M,"FATAL, leg bitten, foot partly severed ",Y,Close to the water
November,GREECE,,,"Human remains found in 4m, 900 kg shark",,other activity
November,AUSTRALIA,,M,FATAL,Y,other activity
November,USA,,M,Speculated that he was taken by a shark but most likely drowned,,other activity
October,INDIA,,M,FATAL,Y,swimming
July,USA,,M,"FATAL, calf bitten",Y,swimming
July,USA,,M,Leg bitten,N,fishing
July,AUSTRALIA,,M,FATAL ,Y,other activity
January,USA,,,No injury to occupants. Gaffed shark capsized boat PROVOKED INCIDENT,N,fishing
January,SIERRA LEONE,,M,FATAL,Y,other activity
December,INDIAN OCEAN,,M,Foot severed,N,swimming
December,AUSTRALIA,11.0,M,FATAL,Y,swimming
December,AUSTRALIA,,M,FATAL,Y,other activity
October,CROATIA,,,Human remains found in shark,Y,other activity
August,CANADA,,M,FATAL,Y,other activity
August,USA,,,No injury to occupants. Shark beat away with oar,N,vessel related
July,JAMAICA,,M,Human remains recovered from a 10' to 12' shark caught in a turtle net,,swimming
July,INDIA,,M,"FATAL, only 1 of her crew of 7 survived",Y,other activity
July,CROATIA,,,Human remains & clothing found in 7' shark,,other activity
June,AUSTRALIA,,,"No injury to occupants, shark holed boat",N,fishing
June,AUSTRALIA,,M,Probable drowning & scavenging,,other activity
February,NEW ZEALAND,,M,"Arm severely lacerated, surgically amputated",N,swimming
January,AUSTRALIA,,M,"Shark bit boat, but no injury to occupant who swam ashore",N,vessel related
February,SOUTH AFRICA,,M,FATAL,Y,other activity
,LIBYA,,M,Lacerations to thorax and hands,N,swimming
December,HONDURAS,33.0,M,FATAL,Y,other activity
December,AUSTRALIA,,M,FATAL,Y,other activity
October,USA,,M,FATAL,Y,other activity
October,BAHAMAS,,M,FATAL,Y,other activity
September,ITALY,,M,Leg injured,N,swimming
September,CROATIA,,,Shoes & human remains found in a shark,,other activity
July,,,M,FATAL,Y,other activity
March,AUSTRALIA,,,No injury to occupants,N,vessel related
